month,regional_team,chemical,bnf_name,items,quantity,total_list_size,rate
2024-08-01,Y58,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,13,16.0,6129073,2.1210385322543883e-06
2024-03-01,Y63,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,16,16.0,9213457,1.736590293958066e-06
2024-09-01,Y60,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,46,56.0,11966601,3.844032236054332e-06
2025-01-01,Y58,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,1700,1802.0,6150482,0.000276401101572202
2025-01-01,Y60,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,1042,1157.0,12011183,8.675248724459531e-05
2025-02-01,Y60,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,956,1047.0,12018023,7.954719341109598e-05
2024-04-01,Y62,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,117,132.0,7890348,1.48282433170248e-05
2024-08-01,Y56,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,1127,1523.0,11031060,0.00010216606563648462
2024-03-01,Y59,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,11,41.0,9799950,1.1224547064015634e-06
2024-03-01,Y60,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,73,77.0,11908996,6.12981984375509e-06
2025-06-01,Y63,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,16598,17468.0,9273184,0.001789892231190495
2024-04-01,Y56,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,12,50.0,11006217,1.0902928771984053e-06
2024-06-01,Y60,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,12,49.0,11944759,1.004624706115879e-06
2025-04-01,Y61,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,1,1.0,7342352,1.3619613987452521e-07
2024-10-01,Y56,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,98,105.0,11073203,8.850194473992755e-06
2024-07-01,Y62,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,1918,2190.0,7919488,0.0002421873737292108
2024-12-01,Y63,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,179,201.0,9274268,1.930071462243705e-05
2024-09-01,Y61,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,22,24.0,7311596,3.008918982941618e-06
2025-03-01,Y60,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,2,8.0,12018637,1.6640822083236228e-07
2024-04-01,Y58,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,5,14.0,6116668,8.174385139098607e-07
2024-08-01,Y61,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,1870,2095.0,7307085,0.00025591600480903123
2024-08-01,Y62,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,1289,1559.0,7925048,0.00016264885714256872
2024-07-01,Y58,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,8,9.0,6126251,1.3058557346083274e-06
2025-05-01,Y61,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,8558,9114.0,7345292,0.001165100039589985
2024-06-01,Y56,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,24,36.0,11045840,2.1727636829792937e-06
2024-02-01,Y61,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,4,16.0,7265282,5.505636257477687e-07
2024-01-01,Y60,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,1,4.0,11881124,8.416712088856239e-08
2025-03-01,Y59,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,3163,3856.0,9881533,0.00032009203430277466
2024-06-01,Y58,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,84,95.0,6124808,1.3714715628636849e-05
2024-08-01,Y60,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,66,70.0,11957938,5.519346228421656e-06
2024-03-01,Y59,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,4,21.0,9799950,4.0816534778238664e-07
2025-06-01,Y62,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,425,444.0,7976439,5.328192192029551e-05
2024-09-01,Y60,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,451,514.0,11966601,3.7688229096967467e-05
2024-08-01,Y59,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,1,4.0,9839847,1.0162759644535123e-07
2024-08-01,Y63,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,2,5.0,9236082,2.1654203589790562e-07
2024-05-01,Y62,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,6,24.0,7906980,7.58823216955146e-07
2024-10-01,Y63,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,2,5.0,9256322,2.1606854212720776e-07
2024-07-01,Y62,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,1,4.0,7919488,1.2627078922273762e-07
2024-11-01,Y61,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,67,76.0,7327234,9.143968924699279e-06
2025-01-01,Y58,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,99,104.0,6150482,1.6096299444498822e-05
2024-06-01,Y61,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,38,50.0,7292646,5.210728725897294e-06
2025-05-01,Y59,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,992,1171.0,9885194,0.00010035210234619573
2024-10-01,Y61,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,2,8.0,7316007,2.733731665374295e-07
2024-09-01,Y63,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,1,4.0,9238877,1.0823826315687502e-07
2024-10-01,Y60,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,940,1042.0,11986533,7.842134168403824e-05
2024-05-01,Y59,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,18,57.0,9818041,1.8333596284635601e-06
2024-07-01,Y59,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,389,452.0,9831554,3.9566481555204804e-05
2024-11-01,Y62,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,634,682.0,7958342,7.966483471054649e-05
2024-09-01,Y61,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,162,208.0,7311596,2.215658523802464e-05
2025-01-01,Y59,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,1105,1297.0,9878020,0.00011186452345713007
2025-02-01,Y56,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,154,176.0,11117003,1.3852654352976247e-05
2024-04-01,Y63,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,318,362.0,9215518,3.450701306209808e-05
2024-04-01,Y62,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,41,159.0,7890348,5.1962220170770665e-06
2024-06-01,Y56,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,425,616.0,11045840,3.8476023552758325e-05
2025-04-01,Y60,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,2740,3038.0,12021227,0.00022793014390294769
2025-04-01,Y61,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,934,981.0,7342352,0.00012720719464280657
2024-10-01,Y62,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,59,62.0,7946789,7.424382351160953e-06
2024-09-01,Y62,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,3767,4149.0,7930980,0.00047497282807421027
2024-08-01,Y56,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,1569,1922.0,11031060,0.0001422347444397909
2024-08-01,Y63,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,6,6.0,9236082,6.496261076937168e-07
2024-06-01,Y58,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,1,1.0,6124808,1.6327042415043867e-07
2024-11-01,Y61,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,3,6.0,7327234,4.0943144438952e-07
2025-04-01,Y60,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,5195,5541.0,12021227,0.00043215222539263256
2025-01-01,Y59,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,2780,3379.0,9878020,0.00028143291874282495
2025-01-01,Y63,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,227,252.0,9274875,2.447472337902128e-05
2025-01-01,Y59,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,510,592.0,9878020,5.162978005713696e-05
2025-03-01,Y61,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,1262,1361.0,7341207,0.0001719063363831043
2025-03-01,Y58,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,854,923.0,6149586,0.00013887113701637803
2024-04-01,Y56,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,164,281.0,11006217,1.4900669321711538e-05
2024-06-01,Y60,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,683,933.0,11944759,5.7179889523095443e-05
2025-06-01,Y59,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,4592,4918.0,9887419,0.0004644285834351715
2025-05-01,Y62,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,315,338.0,7973347,3.9506621247012076e-05
2024-07-01,Y61,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,5,11.0,7299401,6.849877133753852e-07
2024-11-01,Y61,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,91,112.0,7327234,1.241942047981544e-05
2024-07-01,Y56,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,3,12.0,11045722,2.715983617911079e-07
2024-09-01,Y60,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,258,303.0,11966601,2.1560006889174293e-05
2024-09-01,Y56,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,25,30.0,11051350,2.2621670655621258e-06
2024-04-01,Y63,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,12,45.0,9215518,1.3021514363055881e-06
2025-06-01,Y62,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,1974,2042.0,7976439,0.00024747885616626666
2025-05-01,Y63,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,253,264.0,9275049,2.7277483924882767e-05
2024-10-01,Y63,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,22,25.0,9256322,2.3767539633992852e-06
2025-01-01,Y59,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,4211,4636.0,9878020,0.00042630000749137987
2023-12-01,Y60,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,1,4.0,11870115,8.424518212334084e-08
2025-06-01,Y59,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,14756,17148.0,9887419,0.0014924016065264352
2025-06-01,Y59,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,1669,1900.0,9887419,0.00016880037146195585
2025-05-01,Y56,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1938,2320.0,11122723,0.00017423790918824465
2025-04-01,Y59,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,13677,16097.0,9884038,0.0013837461976572733
2024-08-01,Y56,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,21,26.0,11031060,1.9037155087543718e-06
2024-05-01,Y59,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,7,22.0,9818041,7.1297318884694e-07
2024-10-01,Y59,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,1324,1503.0,9857536,0.00013431348361294345
2024-10-01,Y62,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,52,59.0,7946789,6.543523428141857e-06
2024-05-01,Y63,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,8,26.0,9225693,8.671435305727168e-07
2024-12-01,Y59,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,2107,2414.0,9875570,0.00021335477344598843
2025-01-01,Y62,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,105,109.0,7965242,1.3182273683586763e-05
2024-07-01,Y56,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,1,8.0,11045722,9.053278726370264e-08
2024-03-01,Y61,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,7,10.0,7271415,9.626737024361832e-07
2024-08-01,Y58,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,4,13.0,6129073,6.526272406936579e-07
2024-09-01,Y63,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,1,1.0,9238877,1.0823826315687502e-07
2024-10-01,Y56,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,2652,3307.0,11073203,0.00023949709943906926
2025-03-01,Y58,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,185,208.0,6149586,3.0083325934461278e-05
2025-06-01,Y60,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,411,442.0,12023842,3.4182085892346227e-05
2025-05-01,Y58,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,927,1038.0,6149182,0.00015075175852658125
2024-06-01,Y61,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,2,10.0,7292646,2.742488803103839e-07
2024-06-01,Y63,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,1,1.0,9229501,1.0834821947578747e-07
2024-02-01,Y62,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,5,5.0,7879575,6.34551990430956e-07
2023-10-01,Y56,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,1,4.0,10927943,9.150853001337946e-08
2024-07-01,Y59,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,1,1.0,9831554,1.0171332019332854e-07
2025-01-01,Y60,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,4950,5418.0,12011183,0.0004121159422847858
2025-01-01,Y60,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,2062,2227.0,12011183,0.000171673348079036
2024-08-01,Y61,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,618,763.0,7307085,8.457544971763705e-05
2024-08-01,Y62,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,11,14.0,7925048,1.388004211457142e-06
2025-06-01,Y56,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,1378,1642.0,11130730,0.00012380140386120228
2025-06-01,Y58,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,286,311.0,6149582,4.650722601958962e-05
2025-04-01,Y63,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,442,485.0,9275991,4.764989530498682e-05
2024-05-01,Y56,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,3,12.0,11034189,2.7188223801495515e-07
2024-10-01,Y60,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,10437,11447.0,11986533,0.0008707271735705395
2024-07-01,Y60,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,1209,1472.0,11953078,0.00010114549574594929
2024-04-01,Y60,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,1271,1449.0,11916420,0.00010665955043544958
2024-03-01,Y60,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,112,178.0,11908996,9.404655102747536e-06
2025-05-01,Y56,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,1237,1443.0,11122723,0.00011121377382139248
2024-05-01,Y58,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,45,50.0,6122470,7.34997476508664e-06
2024-07-01,Y61,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,559,714.0,7299401,7.658162635536806e-05
2024-07-01,Y58,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,43,56.0,6126251,7.01897457351976e-06
2024-12-01,Y59,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,171,183.0,9875570,1.7315456221767452e-05
2025-05-01,Y61,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,1771,1896.0,7345292,0.00024110682053211772
2025-05-01,Y62,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,384,407.0,7973347,4.816045256778615e-05
2025-05-01,Y63,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,134,148.0,9275049,1.4447363027408265e-05
2025-06-01,Y59,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,2,5.0,9887419,2.0227725759371582e-07
2023-08-01,Y56,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,1,8.0,10903685,9.171211384041266e-08
2024-12-01,Y58,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,461,507.0,6149594,7.496429845612572e-05
2024-09-01,Y59,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,3458,3904.0,9845426,0.0003512290885127774
2025-02-01,Y61,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,156,159.0,7341176,2.1250001362179573e-05
2024-03-01,Y56,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,11,41.0,11015462,9.985963366765734e-07
2025-04-01,Y62,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,882,925.0,7972232,0.00011063401065096951
2024-08-01,Y58,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,10,11.0,6129073,1.6315681017341448e-06
2024-03-01,Y56,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,10,10.0,11015462,9.078148515241576e-07
2025-05-01,Y63,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,1,4.0,9275049,1.0781614199558406e-07
2025-01-01,Y60,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1064,1223.0,12011183,8.858411365474991e-05
2025-02-01,Y59,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,905,1054.0,9882898,9.157233030230607e-05
2024-10-01,Y60,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,1,1.0,11986533,8.342695923833856e-08
2024-03-01,Y61,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,6,18.0,7271415,8.251488878024428e-07
2025-05-01,Y60,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,6178,6582.0,12021740,0.0005139023136417856
2025-05-01,Y63,Tirzepatide,Tirzepatide 7.5mg/0.6ml inj 2.4ml pf dispos dev,963,1073.0,9275049,0.00010382694474174746
2024-06-01,Y62,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,6,24.0,7913412,7.582064474843469e-07
2025-06-01,Y59,Tirzepatide,Mounjaro 5mg/0.5ml solution for injection pre-filled pens,1,4.0,9887419,1.0113862879685791e-07
2024-10-01,Y62,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,2009,2314.0,7946789,0.0002528065109064806
2024-11-01,Y58,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,81,87.0,6145094,1.3181246698585896e-05
2024-09-01,Y59,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1112,1326.0,9845426,0.00011294584916894403
2024-09-01,Y62,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,32,33.0,7930980,4.034810326088327e-06
2025-01-01,Y62,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,161,166.0,7965242,2.021281964816637e-05
2025-02-01,Y60,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,950,1087.0,12018023,7.904794324324392e-05
2024-08-01,Y59,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,6002,7342.0,9839847,0.0006099688338649981
2024-08-01,Y63,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,390,434.0,9236082,4.22256970000916e-05
2025-06-01,Y59,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,3690,4425.0,9887419,0.0003732015402604057
2025-05-01,Y56,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,339,455.0,11122723,3.0478148201658894e-05
2024-08-01,Y60,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,1,4.0,11957938,8.362645800638872e-08
2024-09-01,Y58,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,30,31.0,6130305,4.893720622383389e-06
2025-03-01,Y59,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,4293,4704.0,9881533,0.00043444676043686745
2024-08-01,Y58,Tirzepatide,Tirzepatide 5mg/0.6ml inj 2.4ml pf dispos dev,2441,2801.0,6129073,0.00039826577363330474
2024-05-01,Y58,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,2,2.0,6122470,3.266655451149618e-07
2024-02-01,Y58,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,7,16.0,6111768,1.1453314327376301e-06
2024-05-01,Y61,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,66,82.0,7287451,9.05666466916896e-06
2025-01-01,Y56,Tirzepatide,Tirzepatide 10mg/0.6ml inj 2.4ml pf dispos dev,552,661.0,11108527,4.969155676535692e-05
2025-01-01,Y59,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,235,264.0,9878020,2.3790192771425854e-05
2025-02-01,Y61,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,1768,1843.0,7341176,0.0002408333487713685
2024-06-01,Y56,Tirzepatide,Mounjaro KwikPen 2.5mg/0.6ml inj 2.4ml pre-filled pens,973,1208.0,11045840,8.808746098078552e-05
2024-03-01,Y62,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,38,80.0,7886583,4.818309780040355e-06
2025-06-01,Y60,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,1088,1164.0,12023842,9.048688430869268e-05
2025-04-01,Y62,Tirzepatide,Mounjaro KwikPen 5mg/0.6ml inj 2.4ml pre-filled pens,7691,8096.0,7972232,0.0009647235554610051
2025-04-01,Y63,Tirzepatide,Tirzepatide 15mg/0.6ml inj 2.4ml pf dispos dev,125,133.0,9275991,1.3475649124713468e-05
2024-03-01,Y60,Tirzepatide,Tirzepatide 12.5mg/0.6ml inj 2.4ml pf dispos dev,1,1.0,11908996,8.397013484596014e-08
2024-04-01,Y61,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,7,29.0,7276535,9.619963347939645e-07
2025-04-01,Y61,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,1,4.0,7342352,1.3619613987452521e-07
2024-05-01,Y59,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,8,8.0,9818041,8.1482650153936e-07
2024-07-01,Y59,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,1096,1357.0,9831554,0.00011147779893188808
2025-01-01,Y63,Tirzepatide,Mounjaro KwikPen 10mg/0.6ml inj 2.4ml pre-filled pens,822,890.0,9274875,8.862653135487002e-05
2025-01-01,Y60,Tirzepatide,Tirzepatide 5mg/0.5ml inj pre-filled disposable devices,3,12.0,12011183,2.49767237748355e-07
2025-02-01,Y58,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,1474,1587.0,6150966,0.00023963715618002116
2024-04-01,Y63,Tirzepatide,Tirzepatide 2.5mg/0.6ml inj 2.4ml pf dispos dev,350,485.0,9215518,3.797941689224632e-05
2024-04-01,Y60,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,24,27.0,11916420,2.014027702951054e-06
2025-05-01,Y61,Tirzepatide,Mounjaro KwikPen 12.5mg/0.6ml inj 2.4ml pre-filled pens,408,423.0,7345292,5.554578361214231e-05
2024-01-01,Y61,Tirzepatide,Tirzepatide 2.5mg/0.5ml inj pre-filled disposable devices,1,4.0,7256123,1.3781464288849568e-07
2024-06-01,Y59,Tirzepatide,Mounjaro KwikPen 15mg/0.6ml inj 2.4ml pre-filled pens,3,9.0,9824332,3.0536427311292004e-07
2024-10-01,Y58,Tirzepatide,Mounjaro KwikPen 7.5mg/0.6ml inj 2.4ml pre-filled pens,797,856.0,6138805,0.0001298298284438095
2024-02-01,Y60,Tirzepatide,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens,42,114.0,11897588,3.530127282941719e-06
